tmdb_id,title,year,native_4k,mastering,hdr,dolby_vision,audio,tmdb_rating,cn_title,genre,date_added,has_local,emby_url
575264,Mission: Impossible - Dead Reckoning Part One,2023,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.5,碟中谍7：致命清算（上）,动作/冒险/惊悚,2026-09-12,0,
15379,Missing in Action,1984,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,5.9,越战先锋,动作/冒险/惊悚/战争,,0,
27064,Mishima: A Life in Four Chapters,1985,1,Native 4K,TBC,2.0 DTS-HD MA,,7.8,三岛由纪夫传,剧情,,0,
1700,Misery,1990,1,Native 4K,HDR10,Dolby Vision,DTS-HD MA 5.1,7.8,危情十日,剧情/惊悚,,0,
25074,Miracles: The Canton Godfather,1989,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.1,奇迹,犯罪/动作/喜剧/剧情,,0,
180,Minority Report,2002,1,Native 4K,HDR10,5.1 DTS-HD MA,,7.4,少数派报告,科幻/动作/惊悚,,0,
438148,Minions: The Rise of Gru,2022,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.3,小黄人大眼萌：神偷奶爸前传,动画/喜剧/犯罪/科幻/家庭,2026-09-12,0,
211672,Minions,2015,0,Upscaled 4K,HDR,"Dolby Atmos, True-HD 7.1",,6.4,小黄人大眼萌,家庭/动画/冒险/喜剧,2026-09-11,0,
1315772,Minions & Monsters,2026,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.6,小黄人与大怪兽,冒险/动画/喜剧/家庭/奇幻,,0,
4961,Mimic,1997,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.1,变种DNA,恐怖/科幻,,0,
3309,Mildred Pierce,1945,1,Native 4K,HDR10,LPCM Mono,Mike and Dave Need Wedding Dates,7.6,欲海情魔,犯罪/剧情,,0,
522162,Midway,2019,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.1,决战中途岛,战争/历史/剧情/动作,,0,
530385,Midsommar,2019,1,Native 4K,HDR10,Dolby Vision,DTS-HD MA 5.1,7.1,仲夏夜惊魂,恐怖/剧情/悬疑,,0,
936075,Michael,2026,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",8.6,迈克尔·杰克逊：巨星之路,音乐/剧情,2026-07-05,0,
59558,Miami Connection,1987,1,Native 4K,HDR10,DTS-HD Master Audio 2.0,,5.2,迈阿密连接网,动作/犯罪/音乐,,0,
1147757,Message in a Bottle,2024,0,Upscaled 4K,TBC,5.1 DTS-HD MA,,N/A,Message in a Bottle,音乐,,0,
1236153,Mercy,2026,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.1,极限审判,科幻/惊悚/犯罪/悬疑,2026-05-04,0,
32853,Merci la vie,1991,1,Native 4K,HDR10,Dolby Vision,TBC,6.2,感谢你生活,剧情,,0,
479455,Men in Black International,2019,1,Native 4K,HDR & HDR10+,"Dolby Atmos, True-HD 7.1",Men in Black II,5.9,黑衣人：全球通缉,喜剧/科幻/动作/冒险,,0,
41154,Men in Black 3,2012,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",Men In Black,6.5,黑衣人3,动作/喜剧/科幻,,0,
1904,Memoirs of a Geisha,2005,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.6,艺伎回忆录,剧情/爱情/历史,,0,
592831,Megalopolis,2024,1,Native 4K,HDR10,TBC,,5.2,大都会,科幻/剧情/奇幻,,0,
615656,Meg 2: The Trench,2023,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.4,巨齿鲨2：深渊,动作/科幻/恐怖,2026-09-12,0,
1597,Meet the Parents,2000,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.7,拜见岳父大人,喜剧/爱情,,0,
693,Meet the Fockers,2004,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.3,拜见岳父大人2,喜剧/爱情,,0,
10625,Mean Girls,2024,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.2,贱女孩,剧情/喜剧,,0,
29005,McCabe & Mrs. Miller,1971,1,Native 4K,TBC,LPCM Mono,Maze Runner: The Scorch Trials,7.1,花村,剧情/西部,,0,
1023922,MaXXXine,2024,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.3,玛克辛,恐怖,2026-09-11,0,
64131,Mauvais Sang,1986,1,Native 4K,HDR10,Dolby Vision,TBC,7.1,坏血,剧情/爱情/犯罪,,0,
26371,Maurice,1987,1,Native 4K,TBC,5.1 DTS-HD MA,"Matrix Trilogy re-scanned from original camera negatives,",7.6,莫里斯,剧情/爱情,,0,
25389,Matinee,1993,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.7,午后的演出,喜剧/剧情,,0,
454639,Masters of the Universe,2026,1,Native 4K,HDR10,Dolby Vision,TBC,7.1,宇宙巨人：希曼崛起,动作/奇幻/科幻,,0,
11649,Masters of the Universe,1987,1,Native 4K,HDR10,TBC,Masters of Sex,5.9,决胜时空战区,动作/家庭/奇幻/冒险,,0,
8619,Master and Commander: The Far Side of the World,2003,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.2,怒海争锋,冒险/剧情/战争,,0,
21789,Massacre,1989,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,4.5,大屠杀,恐怖,,0,
3036,Mary Shelley's Frankenstein,1994,1,Native 4K,HDR10,Dolby Vision,DTS-HD MA 5.1,6.4,科学怪人,剧情/恐怖/科幻/爱情,,0,
400650,Mary Poppins Returns,2018,0,Upscaled 4K,HDR,Dolby Atmos True-HD,Mary And The Witch’s Flower,6.5,欢乐满人间2,奇幻/家庭/喜剧,2026-09-11,0,
1317288,Marty Supreme,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.4,至尊马蒂,剧情/惊悚,,0,
75,Mars Attacks!,1996,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.4,火星人玩转地球,喜剧/奇幻/科幻,,0,
615904,Marry Me,2022,0,TBC,HDR10,"Dolby Atmos, True-HD 7.1",,6.6,巨星嫁到,爱情/喜剧/音乐,,0,
2321,Married to the Mob,1988,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,6.0,嫁入黑帮,喜剧/犯罪/爱情,,0,
506,Marnie,1964,1,Native 4K,HDR10,DTS-HD Master Audio 2.0 Mono,Marco Polo,7.1,艳贼,惊悚/悬疑/爱情,,0,
72820,Mantrap,1953,1,Native 4K,HDR10,TBC,,5.6,陷阱追凶,惊悚/犯罪,,0,
50687,Maniac Cop 3: Badge of Silence,1993,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",5.3,鬼面公仆3：沉默的徽章,动作/恐怖/悬疑,,0,
28090,Maniac Cop 2,1990,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",5.9,鬼面公仆2,动作/恐怖/悬疑/惊悚,,0,
103620,Maniac,2012,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.0,杀人狂魔,恐怖/惊悚,,0,
27346,Maniac,1980,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.4,疯子,恐怖,,0,
458423,Mamma Mia! Here We Go Again,2018,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.1,妈妈咪呀2：再次出发,喜剧/爱情,,0,
11631,Mamma Mia!,2008,0,Upscaled 4K,HDR10,"DTS: X, 7.1 DTS-HD MA",,7.0,妈妈咪呀,喜剧/爱情,2026-09-11,0,
132232,Mama,2013,0,Upscaled 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.3,妈妈,恐怖,,0,
2293,Mallrats,1995,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.8,耍酷一族,爱情/喜剧,,0,
619778,Malignant,2021,1,Native 4K,HDR10,DTS-HD MA 5.1,,6.7,致命感应,恐怖/悬疑,,0,
420809,Maleficent: Mistress of Evil,2020,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.3,沉睡魔咒2：恶魔夫人,家庭/奇幻/冒险,2025-03-23,0,
102651,Maleficent,2014,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.1,沉睡魔咒,奇幻/冒险/动作/家庭/爱情,2025-03-23,0,
1883,Malcolm X,1992,1,Native 4K,HDR10,Dolby Vision,DTS-HD MA 5.1,7.6,黑潮,剧情/历史,,0,
47957,Madman,1981,1,Native 4K,HDR10,DTS-HD Master Audio 2.0 Mono,,5.0,狂人,恐怖/惊悚,,0,
634492,Madame Web,2024,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",5.3,蜘蛛夫人：超感觉醒,动作/奇幻,2026-09-11,0,
10527,Madagascar: Escape 2 Africa,2008,0,Upscaled 4K,TBC,"Dolby Atmos, True-HD 7.1",,6.5,马达加斯加2：逃往非洲,冒险/动画/喜剧/家庭,,0,
953,Madagascar,2005,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.9,马达加斯加,冒险/动画/喜剧/家庭,,0,
8810,Mad Max: The Road Warrior,1981,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.4,疯狂的麦克斯2,动作/惊悚/科幻,,0,
76341,Mad Max: Fury Road,2015,0,Upscaled 4K,HDR,"Dolby Atmos, True-HD 7.1",,7.6,疯狂的麦克斯4：狂暴之路,动作/冒险/科幻,2025-03-23,0,
9355,Mad Max Beyond Thunderdome,1985,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.2,疯狂的麦克斯3,动作/冒险/科幻,,0,
9659,Mad Max,1979,1,Native 4K,HDR10,Dolby Vision,DTS-HD MA 5.1,6.7,疯狂的麦克斯,动作/惊悚/科幻,,0,
81463,Mad Foxes,1981,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,4.9,叛逆者,动作/犯罪/惊悚,,0,
31037,MacArthur,1977,1,Native 4K,HDR10,Dolby Vision,TBC,6.2,麦克阿瑟传,剧情/历史/战争,,0,
67737,Macabre,1980,1,Native 4K,HDR10,Dolby Vision,DTS-HD Master Audio Mono,5.7,死神之吻,恐怖,,0,
1071585,M3GAN 2.0,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.2,梅根2.0,动作/科幻/惊悚,,0,
536554,M3GAN,2022,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.0,梅根,科幻/恐怖,2025-03-23,0,
15371,Lupin III: The Castle of Cagliostro,1979,1,Native 4K,HDR10,DTS-HD Master Audio 2.0 Mono (English),Luke Cage,7.5,鲁邦三世：卡里奥斯特罗城,动画/冒险/喜剧/犯罪,,0,
240832,Lucy,2014,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.5,超体,动作/科幻,,0,
59230,Lucky Luciano,1973,1,Native 4K,HDR10,Dolby Vision,Lossless Mono,6.3,教父之祖,犯罪/剧情,,0,
508943,Luca,2021,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",Loving Vincent,7.8,夏日友晴天,动画/家庭/奇幻/剧情/喜剧,,0,
259,Love on the Run,1979,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,7.0,爱情狂奔,爱情/剧情/喜剧,,0,
590223,Love and Monsters,2020,0,Upscaled 4K,HDR10,Dolby Vision,DTS-HD MA 7.1,7.3,爱与怪物,冒险/喜剧/奇幻,,0,
508,Love Actually,2003,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",Love,7.1,真爱至上,喜剧/爱情/剧情,2026-09-11,0,
2157,Lost in Space,1998,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,5.4,迷失太空,科幻/冒险/动作,,0,
3598,Lost Horizon,1937,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,6.9,消失的地平线,冒险/奇幻/剧情/爱情,,0,
638,Lost Highway,1997,1,Native 4K,HDR10,Dolby Vision,DTS-HD MA 5.1,7.6,妖夜慌踪,剧情/惊悚/悬疑,,0,
1830,Lord of War,2005,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.3,战争之王,犯罪/剧情/惊悚,,0,
59967,Looper,2012,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.9,环形使者,动作/惊悚/科幻,2026-08-28,0,
37749,Looking for Mr. Goodbar,1977,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,6.3,寻找顾巴先生,剧情/犯罪,,0,
1244492,Look Back,2024,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",8.2,蓦然回首,动画/剧情,,0,
1226578,Longlegs,2024,1,Native 4K,HDR10,5.1 DTS-HD MA,,6.5,长腿,犯罪/恐怖/悬疑,,0,
193756,Lone Survivor,2013,0,Upscaled 4K,HDR10,"DTS:X, 7.1 DTS-HD MA",,7.4,孤独的幸存者,战争/动作/剧情,2026-09-11,0,
1546050,Lone Samurai,2025,1,Native 4K,TBC,"Dolby Atmos, True-HD 7.1 (Japanese). DTS-HD MA 5.1 (English)",,6.4,孤独武士,奇幻/动作,,0,
802,Lolita,1962,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,7.3,洛丽塔,剧情,,0,
9972,Lock Up,1989,1,Native 4K,HDR10+,Dolby Vision,DTS-HD MA 5.1,6.8,破茧威龙,动作/犯罪/剧情/惊悚,,0,
331482,Little Women,2019,1,Native 4K,HDR10+,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.8,小妇人,剧情/爱情,,0,
47504,Little Odessa,1994,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,6.5,小奥德萨,剧情/犯罪,,0,
39451,Little Fockers,2010,1,Native 4K,HDR10,Dolby Vision,Dolby Atmos,5.7,拜见岳父大人3,喜剧/爱情,,0,
27458,Little Darlings,1980,1,Native 4K,HDR10,2.0 DTS-HD MA,,6.5,早熟年华,喜剧/剧情,,0,
993784,Lisa Frankenstein,2024,0,TBC,HDR10,DTS-HD 5.1,,6.4,丽莎·弗兰肯斯坦,恐怖/喜剧/爱情,,0,
9399,Lionheart,1990,1,Native 4K,TBC,TBC,"LPCM 2.0 (48kHz, 16-bit)",6.6,铁拳无敌,动作,,0,
27337,Linda Linda Linda,2005,1,Native 4K,HDR10,5.1 DTS-HD MA,,7.6,琳达！琳达！琳达！,喜剧/音乐/剧情,,0,
552524,Lilo & Stitch,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.2,星际宝贝史迪奇,家庭/科幻/喜剧,2026-09-11,0,
718789,Lightyear,2022,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.9,光年正传,动画/科幻/家庭/冒险,,0,
345911,Lights Out,2016,0,Upscaled 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.4,关灯后,恐怖/悬疑,,0,
11954,Lifeforce,1985,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.2,宇宙天魔,恐怖/科幻/动作/悬疑,,0,
1564614,Leviticus,2026,1,Native 4K,HDR10,Dolby Vision,Dolby Digital 5.1,6.8,利未记,恐怖/爱情,,0,
14372,Leviathan,1989,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.0,烈血海底城,冒险/恐怖/惊悚/科幻,,0,
941,Lethal Weapon,1987,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.3,致命武器,动作/惊悚/犯罪,,0,
82695,Les Misérables,2012,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",Leon: The Professional,7.3,悲惨世界,历史/剧情,,0,
27094,Lenny,1974,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,7.3,伦尼的故事,剧情,,0,
451,Leaving Las Vegas,1995,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.2,离开拉斯维加斯,剧情/爱情,,0,
266,Le Mépris,1963,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,7.0,蔑视,剧情/爱情,,0,
359724,Le Mans '66,2019,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,8.0,极速车王,剧情/历史/动作,2025-03-23,0,
20778,Le Doulos,1962,1,Native 4K,SDR,2.0 DTS-HD MA,,7.4,眼线,剧情/惊悚/犯罪,,0,
11657,Le Cercle Rouge,1970,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,7.6,红圈,犯罪/剧情/惊悚,,0,
947,Lawrence of Arabia,1962,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",8.0,阿拉伯的劳伦斯,冒险/历史/战争,,0,
4024,Last Year at Marienbad,1961,1,Native 4K,TBC,2.0 DTS-HD MA,,7.4,去年在马里昂巴德,剧情/爱情,,0,
576845,Last Night in Soho,2021,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.3,Soho区惊魂夜,恐怖/悬疑/惊悚,,0,
972533,Last Breath,2025,0,TBC,HDR10,5.1 DTS-HD MA,,6.9,最后的呼吸,惊悚/剧情,2026-08-28,0,
9593,Last Action Hero,1993,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.5,幻影英雄,奇幻/动作/喜剧,,0,
1995,Lara Croft: Tomb Raider,2001,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,5.9,古墓丽影,冒险/动作/奇幻,2026-04-13,0,
1996,Lara Croft Tomb Raider: The Cradle of Life,2003,0,Upscaled 4K,HDR10,Dolby Vision,TBC,5.8,古墓丽影：生命的摇篮,冒险/动作/奇幻,2026-09-12,0,
11683,Land of the Dead,2005,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.3,活死人之地,恐怖/科幻/惊悚,,0,
788929,Lamb,2021,1,Native 4K,HDR10,Dolby Vision,DTS-HD MA 5.1,6.4,羊崽,剧情/奇幻/恐怖,,0,
49365,Lady in White,1988,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.1,白衣幽魂,悬疑/恐怖/惊悚,,0,
600126,Ladies of Leisure,1926,1,Native 4K,SDR,2.0 DTS-HD MA,,8.0,悠闲淑女,剧情,,0,
27016,"Ladies and Gentlemen, The Fabulous Stains",1982,1,Native 4K,HDR10,5.1 DTS-HD MA,,6.3,朋克女孩,喜剧/剧情/音乐,,0,
13597,Labyrinth,1986,1,Native 4K,HDR,"Dolby Atmos, True-HD 7.1",,7.3,魔幻迷宫,冒险/家庭/奇幻,,0,
313369,La La Land,2016,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.9,爱乐之城,喜剧/剧情/爱情,2025-03-23,0,
9322,La Femme Nikita,1990,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.1,女囚尼基塔,动作/惊悚,,0,
1011985,Kung Fu Panda 4,2024,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.0,功夫熊猫4,动画/喜剧/冒险/动作/家庭,,0,
140300,Kung Fu Panda 3,2016,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.9,功夫熊猫3,动画/动作/冒险/喜剧/家庭,,0,
49444,Kung Fu Panda 2,2011,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.1,功夫熊猫2,动画/家庭/喜剧/动作,,0,
9502,Kung Fu Panda,2008,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.3,功夫熊猫,动作/动画/喜剧/家庭,,0,
107184,Kriminal,1966,1,Native 4K,HDR10,TBC,,5.0,杀手,动作/犯罪/悬疑,,0,
539972,Kraven the Hunter,2024,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.4,猎人克莱文,动作/冒险/惊悚,2026-05-03,0,
287903,Krampus,2015,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.2,克朗普斯,恐怖/喜剧/奇幻,,0,
47393,Krakatit,1948,1,Native 4K,HDR10,Dolby Vision,DTS-HD MA Mono,6.5,原子空想,科幻/惊悚/悬疑,,0,
293167,Kong: Skull Island,2017,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",Knowing,6.6,金刚：骷髅岛,动作/冒险/奇幻,2025-03-23,0,
37498,Knock Off,1998,1,Native 4K,HDR10,5.1 DTS-HD MA,,5.4,K.O.雷霆一击,动作/犯罪/喜剧/冒险,,0,
263472,Knock Knock,2015,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",5.4,敲敲门,恐怖/惊悚/犯罪,,0,
631842,Knock at the Cabin,2023,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.2,拜访小屋,恐怖/悬疑/惊悚,,0,
546554,Knives Out,2019,0,Upscaled 4K,HDR,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.8,利刃出鞘,喜剧/犯罪/悬疑,,0,
9437,Kiss the Girls,1997,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.5,惊唇劫,惊悚/犯罪/悬疑,,0,
1214684,Kiss of the Spider Woman,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, TrueHD 7.1",5.8,蜘蛛女之吻,爱情/剧情/惊悚/音乐,2026-06-23,0,
11703,Kiss of the Spider Woman,1985,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.0,蜘蛛女之吻,剧情,,0,
390734,Kingsglaive: Final Fantasy XV,2016,1,Native 4K,HDR10,DTS-HD MA 5.1,,6.8,最终幻想15：王者之剑,动画/科幻/动作,,0,
653346,Kingdom of the Planet of the Apes,2024,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.1,猩球崛起：新世界,科幻/冒险/动作,,0,
1495,Kingdom of Heaven,2005,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.1,天国王朝,剧情/动作/冒险/历史/战争,,0,
614917,King Richard,2021,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.6,国王理查德,剧情/历史,,0,
20863,King of the Gypsies,1978,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,5.9,吉普赛之王,剧情,,0,
10730,King Kong,1976,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.3,金刚：传奇重生,冒险/恐怖,,0,
18644,King Creole,1958,1,Native 4K,HDR10,TBC,,6.4,硬汉歌王,剧情/音乐/犯罪,,0,
274857,King Arthur: Legend of the Sword,2017,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.6,亚瑟王：斗兽争霸,动作/剧情/奇幻,2026-09-11,0,
11898,Kind Hearts and Coronets,1949,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,7.6,仁心与冠冕,喜剧/犯罪,,0,
466420,Killers of the Flower Moon,2023,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.4,花月杀手,犯罪/历史/剧情,,0,
10056,Killer's Kiss,1955,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,6.3,杀手之吻,惊悚/犯罪/剧情,,0,
74725,Kill List,2011,0,Upscaled 4K,HDR10,5.1 DTS-HD MA,,6.2,杀戮名单,恐怖/惊悚/犯罪,,0,
393,Kill Bill: Volume 2,2004,0,Upscaled 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.9,杀死比尔2,动作/犯罪/惊悚,2026-09-22,0,
24,Kill Bill: Volume 1,2003,0,Upscaled 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,8.0,杀死比尔,动作/犯罪,2026-09-04,0,
23483,Kick-Ass,2010,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.1,海扁王,动作/犯罪,,0,
1288072,Keeper,2025,1,Native 4K,HDR10,5.1 DTS-HD MA,Keanu,5.7,良人,恐怖/悬疑,,0,
1011477,Karate Kid: Legends,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.0,功夫梦：融合之道,动作/冒险/剧情,,0,
24734,K2,1991,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,5.7,八千米死亡线,惊悚/动作/冒险/剧情,,0,
736069,Justice Society: World War II,2021,0,Upscaled 4K,HDR10,DTS-HD MA 5.1,,7.4,正义协会：二战,动画/战争/科幻,,0,
1155089,Justice League: Crisis on Infinite Earths - Part Two,2024,1,Native 4K,TBC,5.1 DTS-HD MA,,7.2,正义联盟：无限地球危机（上）,动画/科幻/动作,,0,
1155089,Justice League: Crisis on Infinite Earths - Part Three,2024,0,TBC,TBC,5.1 DTS-HD MA,,7.2,正义联盟：无限地球危机（上）,动画/科幻/动作,,0,
1155089,Justice League: Crisis on Infinite Earths - Part One,2024,1,Native 4K,HDR10,5.1 DTS-HD MA,,7.2,正义联盟：无限地球危机（上）,动画/科幻/动作,,0,
537059,Justice League vs the Fatal Five,2019,0,Upscaled 4K,HDR10,DTS-HD MA 5.1,,6.7,正义联盟大战致命五人组,动画/动作/科幻/奇幻,,0,
618344,Justice League Dark: Apokolips War,2020,0,Upscaled 4K,HDR10,DTS-HD MA 5.1,,8.2,黑暗正义联盟：天启星战争,动画/动作/冒险/奇幻,,0,
141052,Justice League,2017,0,Upscaled 4K,HDR,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.1,正义联盟,动作/冒险/科幻,2025-03-23,0,
522212,Just Mercy,2019,1,Native 4K,HDR10,Dolby Vision,Dolby Atmos,7.8,正义的慈悲,剧情/犯罪/历史,,0,
1234821,Jurassic World: Rebirth,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.3,侏罗纪世界：重生,科幻/冒险/动作,,0,
507086,Jurassic World: Dominion,2022,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.6,侏罗纪世界3,冒险/科幻/惊悚,2025-03-23,0,
135397,Jurassic World,2015,0,Upscaled 4K,HDR,"DTS: X, 7.1 DTS HD-MA",,6.7,侏罗纪世界,冒险/科幻/惊悚,2025-03-23,0,
331,Jurassic Park III,2001,1,Native 4K,HDR,"DTS: X, 7.1 DTS HD-MA",,6.2,侏罗纪公园3,冒险/惊悚/科幻/动作,2026-09-12,0,
329,Jurassic Park,1993,1,Native 4K,HDR,"DTS: X, 7.1 DTS HD-MA",Jupiter Ascending,8.0,侏罗纪公园,冒险/科幻,2026-09-12,0,
87119,Jungle Raiders,1985,1,Native 4K,HDR10,2.0 DTS-HD MA,,4.4,黄金美女的追逐,冒险/动作,,0,
451048,Jungle Cruise,2021,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.3,丛林奇航,奇幻/喜剧/冒险,2025-03-23,0,
353486,Jumanji: Welcome To The Jungle,2017,0,Upscaled 4K,HDR,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.8,勇敢者游戏：决战丛林,冒险/喜剧/奇幻,,0,
512200,Jumanji: The Next Level,2019,0,Upscaled 4K,HDR10,"DTS: X, 7.1 DTS HD-MA",,6.9,勇敢者游戏2：再战巅峰,冒险/喜剧/奇幻,,0,
8844,Jumanji,1995,1,Native 4K,HDR,"Dolby Atmos, True-HD 7.1",,7.2,勇敢者的游戏,冒险/奇幻/家庭,,0,
